Word,PosTag,NamedEntity,PreviousPosTag,PreviousWord,NextPosTag,NextWord
5021,9,1,4,3571,17,74
78,8,1,8,4880,2,4190
4544,3,1,7,76,23,80
85,22,1,4,4409,9,82
87,9,1,21,83,2,4612
5005,3,1,8,85,10,227
235,10,1,4,4864,12,4627
5022,12,1,9,234,23,80
85,22,1,11,4881,1,4628
5023,2,1,21,83,10,227
235,10,1,3,4882,1,4629
5024,2,1,9,234,12,4630
5025,12,1,3,4883,10,227
235,10,1,11,4884,1,4631
5026,2,1,9,234,12,4632
5027,12,1,3,4885,20,65
70,20,1,11,4886,2,3393
3695,3,1,19,68,9,13
16,9,1,4,3571,5,7
8,6,1,8,14,6,8
13,8,1,0,0,2,1647
1753,3,1,7,11,9,13
16,9,1,4,1715,11,292
306,11,1,8,14,9,51
55,9,1,10,305,15,4633
5028,15,1,8,53,3,3
4,4,1,14,4887,4,171
178,5,1,5,5,17,74
78,8,1,6,177,1,4631
5026,2,1,7,76,2,322
338,3,1,3,4885,10,45
49,10,1,4,337,17,35
39,8,1,9,47,12,4632
5027,12,1,7,37,10,227
235,10,1,11,4886,2,3467
3775,3,1,9,234,3,3
4,4,1,4,3650,4,4634
5029,5,1,5,5,17,35
39,8,1,6,4888,2,4612
5005,3,1,7,37,5,7
8,6,1,4,4864,6,8
5030,12,1,0,0,9,3097
3349,9,1,11,4889,3,3
4,4,1,8,3263,17,35
39,8,1,5,5,2,4190
4544,3,1,7,37,10,114
118,10,1,4,4409,30,3751
4073,29,1,9,116,12,4622
5016,12,1,28,3942,10,155
161,10,1,11,4875,2,4635
5031,3,1,9,159,10,1173
1234,10,1,4,4890,17,35
39,8,1,9,1215,2,1471
1566,3,1,7,37,10,779
822,10,1,4,1537,17,35
39,8,1,9,805,2,1687
1796,3,1,7,37,10,155
161,10,1,4,2113,1,4636
5032,2,1,9,159,12,956
1007,12,1,3,4891,5,7
8,6,1,11,989,6,8
1172,32,1,0,0,11,715
756,11,1,32,1153,9,4010
4343,9,1,10,739,3,3
4,4,1,8,4209,4,863
911,5,1,5,5,20,65
70,20,1,6,894,12,3393
3695,12,1,19,68,9,4609
5002,9,1,11,3571,12,3737
4059,12,1,8,4861,30,4637
5033,29,1,11,3928,10,45
49,10,1,28,4892,17,35
39,8,1,9,47,1,1114
1174,2,1,7,37,2,4638
5034,3,1,3,1155,10,1865
1997,10,1,4,4893,11,715
756,11,1,9,1947,9,1056
1111,9,1,10,739,3,3
4,4,1,8,1093,4,1878
2011,5,1,5,5,17,35
39,8,1,6,1961,2,4190
4544,3,1,7,37,5,7
8,6,1,4,4409,6,8
13,8,1,0,0,15,4133
4484,15,1,7,11,2,4612
5005,3,1,14,4349,0,220
228,1,1,4,4864,17,150
156,8,1,2,227,15,871
919,15,1,7,154,2,4639
5035,3,1,14,902,2,1321
1400,3,1,4,4894,10,155
161,10,1,4,1380,10,867
915,10,1,9,159,8,623
663,7,1,9,898,8,548
576,7,1,33,652,2,4640
5036,3,1,33,573,25,125
129,24,1,4,4895,34,256
267,34,1,23,127,8,1223
1288,7,1,35,266,8,548
576,7,1,33,1269,26,127
131,25,1,33,573,20,65
70,20,1,24,129,12,3393
3695,12,1,19,68,9,13
16,9,1,11,3571,5,7
8,6,1,8,14,6,8
5037,12,1,0,0,13,165
172,13,1,11,4896,19,1853
1985,19,1,12,171,30,4641
5038,29,1,18,1935,10,64
69,10,1,28,4897,17,35
39,8,1,9,67,2,1647
1753,3,1,7,37,16,33
37,16,1,4,1715,12,4642
5039,12,1,15,35,20,65
70,20,1,11,4898,2,3393
3695,3,1,19,68,9,13
16,9,1,4,3571,5,7
8,6,1,8,14,6,8
5018,3,3,0,0,9,51
55,9,1,4,4877,30,1607
1712,29,1,8,53,15,4643
5040,15,1,28,1675,30,4644
5041,29,1,14,4899,1,4645
5042,2,1,28,4900,12,4582
4973,12,1,3,4901,20,65
70,20,1,11,4832,2,3393
3695,3,1,19,68,9,13
16,9,1,4,3571,5,7
8,6,1,8,14,6,8
260,33,1,34,259,6,8
1832,0,4,0,0,1,397
415,2,1,1,1787,2,1034
1089,3,1,3,413,0,1225
1290,1,1,4,1071,10,227
235,10,1,2,1271,7,378
354,0,4,9,234,5,7
8,6,1,1,353,6,8
360,29,4,0,0,8,10
12,7,1,28,359,6,8
343,0,2,0,0,7,366
385,0,1,1,342,7,142
148,0,1,1,384,7,1734
1849,0,3,1,146,7,4646
5043,0,3,1,1802,9,4010
4343,9,1,1,4902,10,227
235,10,1,8,4209,7,357
375,0,4,9,234,10,14
17,10,1,1,374,7,15
18,0,1,9,15,10,64
69,10,1,1,16,17,74
78,8,1,9,67,1,2024
2179,2,1,7,76,2,347
365,3,1,3,4903,24,83
88,23,1,4,364,0,4647
5044,1,1,22,86,30,3849
4175,29,1,2,4904,2,4648
5045,3,1,28,4042,10,687
729,10,1,4,4905,17,35
39,8,1,9,712,8,388
406,7,1,7,37,12,4649
5046,12,1,33,405,10,227
235,10,1,11,4906,1,3820
4144,2,1,9,234,12,1494
1590,12,1,3,4012,5,7
8,6,1,11,1560,6,8
5043,3,3,0,0,9,51
55,9,1,4,4902,3,3
4,4,1,8,53,4,876
924,5,1,5,5,1,359
378,2,2,6,907,7,366
385,0,1,3,377,7,142
148,0,1,1,384,7,4650
5047,0,3,1,146,7,4651
5048,0,3,1,4907,23,80
85,22,1,1,4908,4,4355
4724,5,1,21,83,17,150
156,8,1,6,4585,2,4298
4665,3,1,7,154,10,14
17,10,1,4,4527,17,150
156,8,1,9,15,1,327
343,2,2,7,154,4,4652
5049,5,1,3,342,10,227
235,10,1,6,4909,7,4614
5008,0,4,9,234,7,4615
5009,0,4,1,4867,20,65
70,20,1,1,4868,17,150
156,8,1,19,68,2,425
444,3,1,7,154,10,155
161,10,1,4,442,17,35
39,8,1,9,159,1,327
343,2,2,7,37,2,852
899,3,1,3,342,10,227
235,10,1,4,882,7,357
375,0,4,9,234,9,13
16,9,1,1,374,5,7
8,6,1,8,14,6,8
354,0,4,0,0,14,723
764,14,1,1,353,4,1196
1257,5,1,13,747,2,4653
5050,3,1,6,1238,10,779
822,10,1,4,4910,7,4614
5008,0,4,9,805,7,4615
5009,0,4,1,4867,20,65
70,20,1,1,4868,17,74
78,8,1,19,68,1,5
6,2,2,7,76,2,4654
5051,3,1,3,7,20,65
70,20,1,4,4911,10,227
235,10,1,19,68,2,4655
5052,3,1,9,234,5,7
8,6,1,4,4912,6,8
450,12,1,0,0,10,687
729,10,1,11,448,7,378
354,0,4,9,712,23,80
85,22,1,1,353,7,1719
1832,0,4,21,83,13,174
182,13,1,1,1787,15,176
184,15,1,12,181,15,4656
5053,15,1,14,183,10,227
235,10,1,14,4913,1,3820
4144,2,1,9,234,12,1494
1590,12,1,3,4012,10,60
65,10,1,11,1560,10,155
161,10,1,9,63,7,1719
1832,0,4,9,159,16,33
37,16,1,1,1787,2,3606
3917,3,1,15,35,3,3
4,4,1,4,3791,4,4657
5054,5,1,5,5,2,4658
5055,3,1,6,4914,3,3
4,4,1,4,4915,7,378
354,0,4,5,5,16,33
37,16,1,1,353,1,416
434,2,1,15,35,7,339
356,0,4,3,432,5,7
8,6,1,1,355,6,8
4290,2,1,0,0,12,4659
5056,12,1,3,4156,30,4660
5057,29,1,11,4916,12,1193
1254,12,1,28,4917,13,4661
5058,13,1,11,1235,12,4662
5059,12,1,12,4918,10,87
92,10,1,11,4919,17,150
156,8,1,9,90,1,327
343,2,2,7,154,2,537
564,3,1,3,342,2,1034
1089,3,1,4,562,3,3
4,4,1,4,1071,4,347
365,5,1,5,5,7,339
356,0,4,6,364,20,65
70,20,1,1,355,17,74
78,8,1,19,68,1,4359
4729,2,1,7,76,2,4663
5060,3,1,3,4590,10,687
729,10,1,4,4920,7,4664
5061,0,4,9,712,23,80
85,22,1,1,4921,7,694
736,0,4,21,83,23,80
85,22,1,1,719,17,74
78,8,1,21,83,1,970
1022,2,1,7,76,2,347
365,3,1,3,1004,3,3
4,4,1,4,364,7,1719
1832,0,4,5,5,1,170
177,2,1,1,1787,2,90
95,3,1,3,176,10,87
92,10,1,4,93,7,4665
5062,0,4,9,90,16,33
37,16,1,1,4922,9,4666
5063,9,1,15,35,1,4667
5064,2,1,8,4923,2,894
945,3,1,3,4924,17,35
39,8,1,4,927,7,4668
5065,0,3,7,37,7,4669
5066,0,3,1,4925,5,7
8,6,1,1,4926,6,8
5043,3,3,0,0,0,182
190,1,1,4,4902,17,35
39,8,1,2,189,1,1315
1394,2,1,7,37,1,327
343,2,2,3,1374,2,1034
1089,3,1,3,342,3,3
4,4,1,4,1071,4,347
365,5,1,5,5,7,378
354,0,4,6,364,10,766
808,10,1,1,353,17,35
39,8,1,9,791,1,450
470,2,1,7,37,1,4670
5067,2,1,3,468,2,196
204,3,1,3,4927,9,769
811,9,1,4,203,2,448
468,3,1,8,794,10,227
235,10,1,4,466,7,4664
5061,0,4,9,234,10,227
235,10,1,1,4921,7,228
236,0,1,9,234,5,7
8,6,1,1,235,6,8
260,33,1,34,259,6,8
1117,36,2,0,0,4,4671
5068,5,1,37,1099,7,4672
5069,0,0,6,4928,10,155
161,10,1,1,4929,30,1650
1756,29,1,9,159,12,4330
4698,12,1,28,1718,5,7
8,6,1,11,4560,6,8
5070,0,4,0,0,20,65
70,20,1,1,4930,7,1008
1063,0,4,19,68,7,1009
1064,0,4,1,1045,8,10
12,7,1,1,1046,6,8
270,8,1,0,0,7,1008
1063,0,4,7,269,7,1009
1064,0,4,1,1045,2,4673
5071,3,1,1,1046,15,4552
4943,15,1,4,4931,10,14
17,10,1,14,4802,7,15
18,0,1,9,15,10,83
88,10,1,1,16,17,35
39,8,1,9,86,7,1010
1065,0,0,7,37,7,4674
5072,0,0,1,1047,7,367
386,0,0,1,4932,0,220
228,1,1,1,385,15,1136
1196,15,1,2,227,11,314
329,11,1,14,1177,3,3
4,4,1,10,328,4,4355
4724,5,1,5,5,17,150
156,8,1,6,4585,2,4675
5073,3,1,7,154,19,790
834,19,1,4,4933,3,3
4,4,1,18,817,4,4676
5074,5,1,5,5,12,4330
4698,12,1,6,4934,15,4677
5075,15,1,11,4560,10,87
92,10,1,14,4935,12,4678
5076,12,1,9,90,10,155
161,10,1,11,4936,1,1017
1072,2,2,9,159,1,4679
5077,2,1,3,1054,12,4680
5078,12,1,3,4937,5,7
8,6,1,11,4938,6,8
57,18,1,0,0,11,4681
331,11,1,17,55,9,3431
3734,9,1,10,330,11,708
749,11,1,8,3610,13,4355
4724,13,1,10,732,17,150
156,8,1,12,4585,2,4675
5073,3,1,7,154,19,790
834,19,1,4,4933,3,3
4,4,1,18,817,4,4657
5054,5,1,5,5,17,35
39,8,1,6,4914,12,4330
4698,12,1,7,37,3,3
4,4,1,11,4560,2,4682
5079,3,1,5,5,10,149
155,10,1,4,4939,17,35
39,8,1,9,153,2,141
146,3,1,7,37,10,155
161,10,1,4,144,1,4683
5080,2,1,9,159,2,84
89,3,1,3,4940,5,7
8,6,1,4,87,6,8
3743,7,1,0,0,2,425
444,3,1,33,3619,9,73
77,9,1,4,442,11,708
749,11,1,8,75,41,153
159,41,1,10,732,11,3594
3906,11,1,42,157,13,174
182,13,1,10,3780,3,3
4,4,1,12,181,17,3761
4085,8,1,5,5,13,4684
5081,13,1,7,3954,17,35
39,8,1,12,4941,12,4330
4698,12,1,7,37,23,501
526,22,1,11,4560,4,837
883,5,1,21,524,11,1093
1152,11,1,6,866,3,3
4,4,1,10,1133,1,4685
5082,2,4,5,5,41,153
159,41,1,3,4942,20,65
70,20,1,42,157,21,66
57,18,1,19,68,7,4686
5083,0,3,17,55,7,4687
5084,0,3,1,4943,20,65
70,20,1,1,4944,2,4688
5085,3,1,19,68,10,155
161,10,1,4,4945,17,35
39,8,1,9,159,1,4689
5086,2,2,7,37,1,4690
5087,2,4,3,4946,2,4691
5088,3,1,3,4947,20,65
70,20,1,4,4948,9,73
77,9,1,19,68,7,370
389,0,0,8,75,5,7
8,6,1,1,388,6,8
81,11,1,0,0,9,13
16,9,1,10,79,2,398
416,3,1,8,14,12,134
139,12,1,4,414,9,3431
3734,9,1,11,137,11,314
329,11,1,8,3610,4,4355
4724,5,1,10,328,17,354
372,8,1,6,4585,17,74
78,8,1,7,371,1,1088
1146,2,1,7,76,12,1494
1590,12,1,3,1127,19,2605
2809,19,1,11,1560,10,114
118,10,1,18,2728,11,292
306,11,1,9,116,9,243
252,9,1,10,305,19,867
915,19,1,8,251,17,74
78,8,1,18,898,2,4069
4416,3,1,7,76,12,4692
5089,12,1,4,4281,10,45
49,10,1,11,4949,7,1055
1110,0,4,9,47,10,155
161,10,1,1,1092,17,74
78,8,1,9,159,2,3683
4001,3,1,7,76,10,87
92,10,1,4,3874,7,4693
5090,0,3,9,90,9,4694
5091,9,3,1,4950,20,65
70,20,1,8,4951,17,74
78,8,1,19,68,1,4695
5092,2,1,7,76,2,4696
5093,3,1,3,4952,10,149
155,10,1,4,4953,7,1351
1432,0,4,9,153,7,1950
2099,0,4,1,1413,7,3116
3368,0,4,1,2045,16,33
37,16,1,1,3282,7,2845
3084,0,0,15,35,7,3637
3951,0,0,1,2996,5,7
8,6,1,1,3825,6,8
5091,9,3,0,0,20,65
70,20,1,8,4951,17,74
78,8,1,19,68,7,260
273,0,4,7,76,2,4697
5094,3,1,1,272,10,155
161,10,1,4,4954,1,1010
1065,2,2,9,159,2,4698
5095,3,1,3,1047,20,65
70,20,1,4,4955,0,220
228,1,1,19,68,15,176
184,15,1,2,227,17,150
156,8,1,14,183,1,4699
5096,2,1,7,154,2,4700
5097,3,1,3,4956,10,155
161,10,1,4,4957,17,35
39,8,1,9,159,8,4139
4490,7,1,7,37,7,1017
1072,0,2,33,4355,1,4679
5077,2,1,1,1054,2,2237
2409,3,1,3,4937,23,80
85,22,1,4,2342,0,220
228,1,1,21,83,15,4677
5075,15,1,2,227,10,149
155,10,1,14,4935,43,4276
4643,43,1,9,153,8,388
406,7,1,44,4505,12,4330
4698,12,1,33,405,10,14
17,10,1,11,4560,17,35
39,8,1,9,15,2,4701
5098,3,1,7,37,5,7
8,6,1,4,4958,6,8
5099,10,1,0,0,7,41
45,0,1,9,4959,17,74
78,8,1,1,43,2,4673
5071,3,1,7,76,10,227
235,10,1,4,4931,17,35
39,8,1,9,234,7,1008
1063,0,4,7,37,7,1009
1064,0,4,1,1045,2,1037
1092,3,1,1,1046,10,155
161,10,1,4,1074,7,1038
1093,0,4,9,159,9,13
16,9,1,1,1075,12,3393
3695,12,1,8,14,10,867
915,10,1,11,3571,17,74
78,8,1,9,898,2,90
95,3,1,7,76,19,2605
2809,19,1,4,93,9,4702
5100,9,1,18,2728,1,4636
5032,2,1,8,4960,12,4692
5089,12,1,3,4891,10,155
161,10,1,11,4949,8,388
406,7,1,9,159,10,155
161,10,1,33,405,7,4694
5091,0,3,9,159,16,33
37,16,1,1,4951,12,4330
4698,12,1,15,35,10,14
17,10,1,11,4560,17,35
39,8,1,9,15,1,4703
5101,2,2,7,37,1,4679
5077,2,1,3,4961,12,4680
5078,12,1,3,4937,5,7
8,6,1,11,4938,6,8
1065,2,0,0,0,7,4674
5072,0,0,3,1047,7,367
386,0,0,1,4932,7,4704
5102,0,1,1,385,7,4705
5103,0,3,1,4962,7,4706
5104,0,3,1,4963,9,190
198,9,1,1,4964,10,83
88,10,1,8,197,2,398
416,3,1,9,86,12,134
139,12,1,4,414,15,1136
1196,15,1,11,137,2,4682
5079,3,1,14,1177,3,3
4,4,1,4,4939,4,4355
4724,5,1,5,5,17,57
62,8,1,6,4585,2,4675
5073,3,1,7,60,23,80
85,22,1,4,4933,9,4707
5105,9,1,21,83,10,83
88,10,1,8,4965,17,35
39,8,1,9,86,7,1010
1065,0,0,7,37,7,4708
5106,0,0,1,1047,0,220
228,1,1,1,4966,17,277
290,8,1,2,227,12,4662
5059,12,1,7,289,3,3
4,4,1,11,4919,13,4709
5107,13,1,5,5,12,4330
4698,12,1,12,4967,5,7
8,6,1,11,4560,6,8
57,18,1,0,0,31,986
1039,30,1,17,55,0,182
190,1,1,30,1021,17,277
290,8,1,2,189,2,4710
5108,3,1,7,289,3,3
4,4,1,4,4968,4,96
100,5,1,5,5,12,4330
4698,12,1,6,98,23,501
526,22,1,11,4560,3,3
4,4,1,21,524,4,4711
5109,5,1,5,5,2,4712
5110,3,1,6,4969,10,155
161,10,1,4,4970,2,4713
5111,3,1,9,159,10,227
235,10,1,4,4971,17,57
62,8,1,9,234,2,2189
2359,3,1,7,60,19,4714
5112,19,1,4,2292,20,65
70,20,1,18,4972,21,66
57,18,1,19,68,7,4706
5104,0,3,17,55,9,73
77,9,1,1,4964,7,370
389,0,0,8,75,5,7
8,6,1,1,388,6,8
133,22,1,0,0,7,4706
5104,0,3,21,131,9,13
16,9,1,1,4964,10,83
88,10,1,8,14,17,35
39,8,1,9,86,2,2842
3081,3,1,7,37,10,155
161,10,1,4,2993,1,4715
5113,2,1,9,159,12,4716
5114,12,1,3,4973,14,1852
1984,14,1,11,4974,4,174
182,5,1,13,1934,15,4717
5115,15,1,6,181,10,227
235,10,1,14,4975,17,247
256,8,1,9,234,12,4718
5116,12,1,7,255,10,87
92,10,1,11,4976,17,247
256,8,1,9,90,2,4359
4729,3,1,7,255,12,134
139,12,1,4,4590,5,7
8,6,1,11,137,6,8
57,18,1,0,0,17,843
889,8,1,17,55,14,1852
1984,14,1,7,872,4,4719
5117,5,1,13,1934,17,247
256,8,1,6,4977,12,4718
5116,12,1,7,255,10,747
788,10,1,11,4976,17,247
256,8,1,9,771,12,4720
5118,12,1,7,255,23,80
85,22,1,11,4978,12,4721
5119,12,1,21,83,20,65
70,20,1,11,4979,21,66
57,18,1,19,68,11,292
306,11,1,17,55,9,13
16,9,1,10,305,5,7
8,6,1,8,14,6,8
5083,0,3,0,0,9,13
16,9,1,1,4943,12,4330
4698,12,1,8,14,10,87
92,10,1,11,4560,1,47
51,2,1,9,90,12,4722
5120,12,1,3,49,20,65
70,20,1,11,4980,30,3341
3609,29,1,19,68,1,5
6,2,2,28,3517,7,4723
5121,0,1,3,7,7,2588
2456,0,3,1,4981,7,4724
5122,0,3,1,2388,20,65
70,20,1,1,4982,9,306
321,9,1,19,68,19,301
316,19,1,8,320,15,4725
5123,15,1,18,315,5,7
8,6,1,14,4983,6,8
81,11,1,0,0,9,13
16,9,1,10,79,10,83
88,10,1,8,14,2,4359
4729,3,1,9,86,12,134
139,12,1,4,4590,19,3660
3975,19,1,11,137,4,347
365,5,1,18,3849,28,131
136,27,1,6,364,2,4726
5124,3,1,26,134,3,3
4,4,1,4,4984,4,171
178,5,1,5,5,1,4727
5125,2,1,6,177,11,292
306,11,1,3,4985,9,51
55,9,1,10,305,19,790
834,19,1,8,53,30,4728
5126,29,1,18,817,17,35
39,8,1,28,4986,12,4330
4698,12,1,7,37,5,7
8,6,1,11,4560,6,8
57,18,1,0,0,11,1631
1737,11,1,17,55,13,4729
5127,13,1,10,1699,17,354
372,8,1,12,4987,0,182
190,1,1,7,371,17,74
78,8,1,2,189,1,789
833,2,1,7,76,2,2690
2908,3,1,3,816,5,7
8,6,1,4,2817,6,8
2158,10,1,0,0,11,61
66,11,1,9,2104,13,174
182,13,1,10,64,2,225
233,3,1,12,181,20,65
70,20,1,4,232,33,405
423,32,1,19,68,14,42
46,14,1,32,421,11,61
66,11,1,13,44,4,30
33,5,1,10,64,1,4730
5128,2,1,6,31,10,155
161,10,1,3,4988,17,35
39,8,1,9,159,1,47
51,2,1,7,37,2,2002
2155,3,1,3,49,5,4731
5129,6,1,4,2101,21,66
57,18,1,29,4989,6,8
5083,0,3,0,0,9,13
16,9,1,1,4943,5,7
8,6,1,8,14,6,8
1465,12,1,0,0,10,155
161,10,1,11,1445,12,4330
4698,12,1,9,159,9,306
321,9,1,11,4560,15,4725
5123,15,1,8,320,10,45
49,10,1,14,4983,2,1597
1701,3,1,9,47,10,227
235,10,1,4,1664,17,35
39,8,1,9,234,7,1008
1063,0,4,7,37,7,1009
1064,0,4,1,1045,23,80
85,22,1,1,1046,7,1041
1096,0,4,21,83,7,4732
5130,0,4,1,1078,10,87
92,10,1,1,4990,17,35
39,8,1,9,90,1,727
768,2,2,7,37,1,1144
1204,2,1,3,751,12,376
394,12,1,3,1185,10,1027
1082,10,1,11,393,17,35
39,8,1,9,1064,1,4733
5131,2,2,7,37,2,360
379,3,1,3,4991,9,4734
5132,9,1,4,378,10,779
822,10,1,8,4992,12,4735
5133,12,1,9,805,10,155
161,10,1,11,4993,17,35
39,8,1,9,159,8,388
406,7,1,7,37,12,927
977,12,1,33,405,3,3
4,4,1,11,959,17,35
39,8,1,5,5,7,1049
1104,0,0,7,37,10,117
121,10,1,1,1086,17,74
78,8,1,9,119,1,4679
5077,2,1,7,76,2,2237
2409,3,1,3,4937,10,227
235,10,1,4,2342,8,2203
2373,7,1,9,234,5,7
8,6,1,33,2306,6,8
260,33,1,34,259,6,8
770,0,4,0,0,0,4736
5134,1,1,1,753,7,4737
5135,0,4,2,4994,2,929
979,3,1,1,4995,2,4738
5136,3,1,4,961,10,64
69,10,1,4,4996,2,3456
3762,3,1,9,67,5,7
8,6,1,4,3638,6,8
5137,0,4,0,0,8,10
12,7,1,1,4997,6,8
13,8,1,0,0,2,214
221,3,1,7,11,10,155
161,10,1,4,220,1,3349
3617,2,1,9,159,2,4739
5138,3,1,3,3525,7,4740
5139,0,0,4,4998,10,14
17,10,1,1,4999,7,15
18,0,1,9,15,9,1190
1251,9,1,1,16,17,35
39,8,1,8,1232,2,929
979,3,1,7,37,2,4738
5136,3,1,4,961,10,149
155,10,1,4,4996,7,4737
5135,0,4,9,153,2,4741
5140,3,1,1,4995,10,64
69,10,1,4,5000,17,35
39,8,1,9,67,7,4740
5139,0,0,7,37,2,1138
1198,3,1,1,4999,2,3456
3762,3,1,4,1179,5,7
8,6,1,4,3638,6,8
5141,7,1,0,0,12,3737
4059,12,1,33,5001,9,306
321,9,1,11,3928,15,3440
3746,15,1,8,320,10,14
17,10,1,14,3622,7,41
45,0,1,9,15,33,1587
1690,32,1,1,43,17,35
39,8,1,32,1654,7,4740
5139,0,0,7,37,7,4742
5142,0,2,1,4999,8,4743
5143,7,1,1,5002,13,4744
5144,13,1,33,5003,17,35
39,8,1,12,5004,2,4745
5145,3,1,7,37,20,65
70,20,1,4,5005,9,3627
3940,9,1,19,68,2,4746
5146,3,1,8,3813,20,65
70,20,1,4,5006,9,1301
1378,9,1,19,68,17,74
78,8,1,8,1357,2,4747
5147,3,1,7,76,23,80
85,22,1,4,5007,9,4748
5148,9,1,21,83,10,200
208,10,1,8,5008,17,74
78,8,1,9,207,2,3448
3754,3,1,7,76,10,4749
5149,10,1,4,3630,17,74
78,8,1,9,5009,2,4325
4693,3,1,7,76,2,4750
5150,3,1,4,4555,5,7
8,6,1,4,5010,6,8
3890,0,1,0,0,7,4751
5151,0,3,1,3764,7,4752
5152,0,3,1,5011,7,4753
5153,0,3,1,5012,9,73
77,9,1,1,5013,17,74
78,8,1,8,75,2,75
79,3,1,7,76,2,4754
5154,3,1,4,77,10,149
155,10,1,4,5014,7,822
867,0,4,9,153,2,4741
5140,3,1,1,850,27,371
390,26,1,4,5000,21,66
57,18,1,25,389,17,372
13,8,1,17,55,2,929
979,3,1,7,11,2,4738
5136,3,1,4,961,14,42
46,14,1,4,4996,4,174
182,5,1,13,44,15,3350
3618,15,1,6,181,17,35
39,8,1,14,3526,2,1138
1198,3,1,7,37,17,2187
2357,8,1,4,1179,2,4745
5145,3,1,7,2290,20,65
70,20,1,4,5005,19,4755
5155,19,1,19,68,10,155
161,10,1,18,5015,17,35
39,8,1,9,159,2,810
855,3,1,7,37,17,35
39,8,1,4,838,2,1138
1198,3,1,7,37,9,1807
1938,9,1,4,1179,35,14
17,35,1,8,1888,5,7
8,6,1,36,15,21,66
57,18,1,29,166,6,8
57,18,1,0,0,17,372
13,8,1,17,55,8,810
855,7,1,7,11,11,16
19,11,1,33,838,9,1807
1938,9,1,10,17,10,14
17,10,1,8,1888,0,182
190,1,1,9,15,8,4756
5156,7,1,2,189,12,1888
2021,12,1,33,5016,25,125
129,24,1,11,1971,8,4757
5157,7,1,23,127,12,4758
5158,12,1,33,5017,26,127
131,25,1,11,5018,1,175
183,2,1,24,129,2,475
496,3,1,3,182,17,35
39,8,1,4,494,1,47
51,2,1,7,37,8,810
855,7,1,3,49,10,81
86,10,1,33,838,18,488
511,17,1,9,84,10,48
52,10,1,16,509,8,2387
2567,7,1,9,50,12,1888
2021,12,1,33,3433,25,125
129,24,1,11,1971,8,4759
5159,7,1,23,127,12,4758
5158,12,1,33,5019,26,127
131,25,1,11,5018,1,175
183,2,1,24,129,23,80
85,22,1,3,182,0,182
190,1,1,21,83,29,4585
4976,28,1,2,189,1,4760
5160,2,1,27,4835,20,65
70,20,1,3,5020,21,66
57,18,1,19,68,11,292
306,11,1,17,55,9,1097
1156,9,1,10,305,5,7
8,6,1,8,1137,6,8
81,11,1,0,0,9,13
16,9,1,10,79,17,74
78,8,1,8,14,1,1217
1282,2,2,7,76,1,4064
4412,2,1,3,1263,2,4761
5161,3,1,3,4277,2,1074
1129,3,1,4,5021,2,425
444,3,1,4,1111,9,146
152,9,1,4,442,15,3431
3734,15,1,8,150,17,35
39,8,1,14,3610,1,2001
2154,2,1,7,37,2,3966
4298,3,1,3,2100,23,80
85,22,1,4,4164,11,292
306,11,1,21,83,9,4762
5162,9,1,10,305,10,83
88,10,1,8,5022,17,74
78,8,1,9,86,1,1217
1282,2,2,7,76,2,1138
1198,3,1,3,1263,9,146
152,9,1,4,1179,17,74
78,8,1,8,150,1,180
188,2,1,7,76,2,3456
3762,3,1,3,187,19,138
143,19,1,4,3638,10,227
235,10,1,18,141,8,2203
2373,7,1,9,234,5,7
8,6,1,33,2306,6,8
13,8,1,0,0,7,4740
5139,0,0,7,11,2,4763
5163,3,1,1,4999,15,1190
1251,15,1,4,5023,1,1217
1282,2,2,14,1232,2,4741
5140,3,1,3,1263,2,4045
4391,3,1,4,5000,10,64
69,10,1,4,4256,30,4764
5164,29,1,9,67,11,314
329,11,1,28,5024,5,7
8,6,1,10,328,6,8
13,8,1,0,0,2,3870
4197,3,1,7,11,9,769
811,9,1,4,4064,2,495
519,3,1,8,794,10,114
118,10,1,4,517,17,74
78,8,1,9,116,2,4765
5165,3,1,7,76,5,7
8,6,1,4,5025,6,8
57,18,1,0,0,28,4766
5166,27,1,17,55,19,790
834,19,1,26,5026,17,150
156,8,1,18,817,2,3456
3762,3,1,7,154,5,7
8,6,1,4,3638,6,8
251,11,1,0,0,0,33
37,1,1,10,250,19,798
842,19,1,2,35,1,4767
5167,2,1,18,825,5,7
8,6,1,3,5027,6,8
13,8,1,0,0,2,4768
5168,3,1,7,11,2,84
89,3,1,4,5028,0,182
190,1,1,4,87,19,798
842,19,1,2,189,1,4335
4703,2,1,18,825,23,80
85,22,1,3,4565,17,35
39,8,1,21,83,2,4738
5136,3,1,7,37,9,13
16,9,1,4,4996,11,16
19,11,1,8,14,0,33
37,1,1,10,17,2,4769
5169,3,1,2,35,5,7
8,6,1,4,5029,6,8
1177,8,1,0,0,0,33
37,1,1,7,1158,1,4770
5170,2,1,2,35,20,65
70,20,1,3,5030,21,66
57,18,1,19,68,17,35
39,8,1,17,55,2,4763
5163,3,1,7,37,9,73
77,9,1,4,5023,1,4771
5171,2,1,8,75,36,4772
5172,36,0,3,5031,2,75
79,3,1,37,5032,2,427
446,3,1,4,77,10,227
235,10,1,4,444,7,289
303,0,2,9,234,5,7
8,6,1,1,302,6,8
260,33,1,34,259,6,8
770,0,4,0,0,0,4773
5173,1,1,1,753,2,4774
5174,3,1,2,5033,3,3
4,4,1,4,5034,4,54
59,5,1,5,5,10,18
